nombre,empresa,email,telefono,whatsapp,instagram,linkedin,ciudad,pais,nicho,vertical,url,fuente,direccion,gmaps_id,fecha,status
,"Dra. Lina Marcela Velásquez Tafur, Dermatólogo | Botox | Láser | Rejuvenecimiento | Ácido Hialuronico | Sculptra | Radiesse",,333 2810000,https://wa.me/573332810000,//instagram.com/linavelasquez_derma?igshid=1edc5xqmsafyx,,Cali,Colombia,dermatologo,empresas,https://www.doctoralia.co/lina-velasquez-tafur/dermatologo/cali,google_maps,"Clínica de Cirugía Maxilofacial, Cra. 100 #14-40 Piso 3, Ciudad Jardín, Cali, Valle del Cauca, Colombia",ChIJP7cKbxzFOY4RkfQG73P52_Y,2026-09-21,pendiente
,Epiderma,,317 5812936,https://wa.me/573175812936,https://www.instagram.com/epiderma_cd/,,Cali,Colombia,dermatologo,empresas,https://epidermacd.co/,google_maps,"edificio vida, Cl. 5d #38a-35 consultorio 1043, San Fernando, Cali, Valle del Cauca, Colombia",ChIJJzuLusOnMI4R-t0saZbb5_Q,2026-09-21,pendiente
,"Dr. Jairo Hernan Rodriguez, Dermatólogo",,,,//www.instagram.com/jrdermatologo/,,Cali,Colombia,dermatologo,empresas,https://www.doctoralia.co/perfil/jairo-hernan-rodriguez?utm_source=google&utm_medium=gmb&utm_campaign=62546&utm_content=website,google_maps,"Centro Profesional Sexta Avenida, Calle 23 # Avenida #6AN 17 consultorio 702, Santa Monica Residential, Cali, Valle del Cauca, Colombia",ChIJHQ91dO-nMI4RxFOW2EIuCQc,2026-09-21,pendiente
,Dra. Adriana R. Cruz A.,,320 7806774,https://wa.me/573207806774,,,Cali,Colombia,dermatologo,empresas,,google_maps,"Cra 100B # 11A-19 Torre Pance, Holguines Trade Center - Centro Comercial y de Negocios, oficina 418, Ciudad Jardín, Cali, Valle del Cauca, Colombia",ChIJLXD7fS6nMI4Rg8rhmznU9fc,2026-09-21,pendiente
,Centro Dermatológico Dra. Ana Rojas,,315 3866815,https://wa.me/573153866815,,,Cali,Colombia,dermatologo,empresas,,google_maps,"calle 5b5 #36-78, San Fernando, Cali, Valle del Cauca, Colombia",ChIJcUpeUBunMI4R1L_xhdAKbkc,2026-09-21,pendiente
,La Pell Centro Dermatológico,info@lapell.co,305 3984343,https://wa.me/573053984343,https://www.instagram.com/lapellcentrodermatologico?igsh=MXBhaWJ6Z3FreWlqYQ&utm_source=qr,,Cali,Colombia,dermatologo,empresas,https://lapell.co/,google_maps,"Av. 6 Bis Nte. #35n-100, Santa Monica Residential, Cali, Valle del Cauca, Colombia",ChIJ1eKcYySnMI4Rvihj2Lq2m2M,2026-09-21,pendiente
,"Cderma - Botox, Dermatologos, Acne, Calvicie, Limpieza Facial, Arrugas, Carcinoma Basocelular, Cancer Piel, Manchas Piel",,322 5182067,https://wa.me/573225182067,https://www.instagram.com/cdermacali/,,Cali,Colombia,dermatologo,empresas,http://www.cderma.com.co/,google_maps,"Cra. 100 #5-169, Horzonte, Cali, Valle del Cauca, Colombia",ChIJMc0hBqKmMI4RDTmO28OqHew,2026-09-21,pendiente
,"Dra. Alejandra Perafán Posada, Dermatóloga",,314 8262121,https://wa.me/573148262121,https://www.instagram.com/Dra.Perafan/,,Cali,Colombia,dermatologo,empresas,http://www.perafan.co/,google_maps,"Unicentro Cali 513B, Las Vegas, Cali, Valle del Cauca, Colombia",ChIJp750b3unMI4RgW10-y2rID0,2026-09-21,pendiente
,DRA. YAMILETH CRUZ DERMATOLOGA,drayamilethcruz@gmail.com,301 2394497,https://wa.me/573012394497,https://instagram.com/yamilethdermatologa?igshid=MzNlNGNkZWQ4Mg==,,Cali,Colombia,dermatologo,empresas,https://drayamilethcruz.com.co/,google_maps,"Edificio Colores, Cl. 5d #38A-35 Torre 1, piso 7, consultorio 720, San Fernando, Cali, Valle del Cauca, Colombia",ChIJT_QFzZynMI4R0mwXL1Odnig,2026-09-21,pendiente
,Luminis Dermatology - Dra. Natalia Rozzo G.,,310 4446784,https://wa.me/573104446784,,,Cali,Colombia,dermatologo,empresas,,google_maps,"Plaza 80, Capri, Cra. 80 #10A07 Local 02, Comuna 17, Cali, Valle del Cauca, Colombia",ChIJ19wDJoKhMI4RXIGtaq4esI0,2026-09-21,pendiente
,Dra. Juana López,,313 6143147,https://wa.me/573136143147,,,Cali,Colombia,dermatologo,empresas,,google_maps,"Centro Empresarial, Cl. 13a #100 - 35 consultorio 413, Ciudad Jardín, Cali, Valle del Cauca, Colombia",ChIJK9G5GQGhMI4Rdlx5L3pHldE,2026-09-21,pendiente
,"Dra. Natalia Montoya Moreno, Dermatólogo",,,,,,Cali,Colombia,dermatologo,empresas,https://www.doctoralia.co/perfil/natalia-montoya-moreno?utm_source=google&utm_medium=gmb&utm_campaign=21969&utm_content=website,google_maps,"Cl. 36 Nte. #6A-65, Santa Monica Residential, Cali, Valle del Cauca, Colombia",ChIJX1fS5JmnMI4RWFFKQBCZvBM,2026-09-21,pendiente
,Dermatóloga Sara Cano,,313 5055373,https://wa.me/573135055373,,,Cali,Colombia,dermatologo,empresas,http://dermatologasaracano.com/,google_maps,"Cl. 36 Nte. #6 A 65, Santa Monica Residential, Cali, Valle del Cauca, Colombia",ChIJV1jWibCnMI4Rac0J_aWmUfE,2026-09-21,pendiente
,Dermpath Clinica Dermatologica,,317 2887028,https://wa.me/573172887028,,,Cali,Colombia,dermatologo,empresas,https://instagram.com/erikadermatologa.dermpath?igshid=MzRlODBiNWFlZA==,google_maps,"Calle 36N #6A-65 C.C Pacific Mall local 311, piso 3, Santa Monica Residential, Cali, Valle del Cauca, Colombia",ChIJef8OzcKnMI4RXXMp7tCKGtc,2026-09-21,pendiente
,Tower Dermatology,,(310) 659-9075,,https://www.instagram.com/towerdermatology/,,Los Angeles,United States,dermatologo,empresas,https://toplosangelesdermatologist.com/,google_maps,"8631 W 3rd St #1035, Los Angeles, CA 90048, EE. UU.",ChIJzdGjRE25woARdMDP0k3MshU,2026-09-21,pendiente
,California Dermatology Institute,cdireferral@gmail.com,(888) 367-1850,,https://www.instagram.com/calderminstitute/?hl=en,,Los Angeles,United States,dermatologo,empresas,https://www.calderminstitute.com/dermatologist-los-angeles/,google_maps,"1701 E Cesar E Chavez Ave Suite 305, & 536, Los Angeles, CA 90033, EE. UU.",ChIJebgPd9_HwoARrnHmPncW5t0,2026-09-21,pendiente
,Metropolis Dermatology | DTLA,,(213) 319-3339,,https://www.instagram.com/metropolisdermatology/,,Los Angeles,United States,dermatologo,empresas,https://metropolisdermatology.com/downtown-location/,google_maps,"888 S Figueroa St Ste 1050, Los Angeles, CA 90017, EE. UU.",ChIJuyf38i7HwoARBT-XfKzgFDQ,2026-09-21,pendiente
,Schweiger Dermatology Group - DTLA,,(213) 278-0021,,https://www.instagram.com/schweigerderm,,Los Angeles,United States,dermatologo,empresas,https://www.schweigerderm.com/location/california/downtown-la/,google_maps,"1127 Wilshire Blvd UNIT 600, Los Angeles, CA 90017, EE. UU.",ChIJrXdh-a_HwoARakunk4ATfeM,2026-09-21,pendiente
,Irradiance Medical Group Dermatology,,(213) 687-3214,,https://www.instagram.com/dr.christopherho/,,Los Angeles,United States,dermatologo,empresas,https://www.doctor-ho.com/,google_maps,"420 E 3rd St #805, Los Angeles, CA 90013, EE. UU.",ChIJv39W6TfGwoAR2K1unaObMpw,2026-09-21,pendiente
,"Ben Behnam, MD",,(310) 315-4989,,https://www.instagram.com/ladermatology/,,Los Angeles,United States,dermatologo,empresas,https://santamonicaskin.com/,google_maps,"11669 Santa Monica Blvd Ste 110, Los Angeles, CA 90025, EE. UU.",ChIJu9pzika7woARgxmbmrinOO4,2026-09-21,pendiente
,"Dr. Janet Vafaie, MD, FAAD",appointments@drjanetvafaie.com,(310) 443-4040,,https://www.instagram.com/vafaiedermatology/,,Los Angeles,United States,dermatologo,empresas,https://losangeles-dermatologist.com/,google_maps,"10921 Wilshire Blvd #800, Los Angeles, CA 90024, EE. UU.",ChIJ7Wam_4G8woARdrOJH5V4p2E,2026-09-21,pendiente
,SoCal Skin and Surgery,contact@socalskinsurg.com,(424) 476-1003,,https://www.instagram.com/socalskinsurg,,Los Angeles,United States,dermatologo,empresas,http://www.socalskinsurg.com/?utm_campaign=gmb,google_maps,"12555 W Jefferson Blvd #202, Los Angeles, CA 90066, EE. UU.",ChIJHasRHtGxwoARin4UT_K7dyM,2026-09-21,pendiente
,Metropolis Dermatology | Brentwood,,(424) 243-7668,,https://www.instagram.com/metropolisdermatology/,,Los Angeles,United States,dermatologo,empresas,https://metropolisdermatology.com/brentwood-location/,google_maps,"11645 Wilshire Blvd #900, Los Angeles, CA 90025, EE. UU.",ChIJGU9mFb-7woAR9wW1JmI0Bv0,2026-09-21,pendiente
,Beach City Dermatology,,(310) 204-3376,,,,Los Angeles,United States,dermatologo,empresas,http://beachcitiesderm.com/,google_maps,"3831 Hughes Ave #504B, Culver City, CA 90232, EE. UU.",ChIJyQ7rMSm6woARjDXk-cEcozM,2026-09-21,pendiente
,"A. David Rahimi, MD",,(323) 653-7700,,,,Los Angeles,United States,dermatologo,empresas,http://foreveryoung.net/,google_maps,"6333 Wilshire Blvd #409, Los Angeles, CA 90048, EE. UU.",ChIJ7-9CITm5woAR8nui1dytCP8,2026-09-21,pendiente
,Dermatology Institute & Skin Care Center,,(310) 829-4104,,https://www.instagram.com/dermatologyskincarecenter?igsh=NTc4MTIwNjQ2YQ%3D%3D&utm_source=qr,,Los Angeles,United States,dermatologo,empresas,https://www.discc.com/,google_maps,"2730 Wilshire Blvd #650, Santa Monica, CA 90403, EE. UU.",ChIJ-8e1_Um7woARtCG-iKTmNC4,2026-09-21,pendiente
,"Leopoldo G. Hernandez, MD, Inc.",,(323) 261-3161,,,,Los Angeles,United States,dermatologo,empresas,https://www.leohernandez.com/,google_maps,"3406 Whittier Blvd, Los Angeles, CA 90023, EE. UU.",ChIJkfjQB1LPwoARNUQba9sZpZQ,2026-09-21,pendiente
,"Mina Amin, MD",,(310) 275-1170,,https://www.instagram.com/dr.mina.md/,,Los Angeles,United States,dermatologo,empresas,https://drminamd.com/,google_maps,"11645 Wilshire Blvd #1080, Los Angeles, CA 90025, EE. UU.",ChIJJ8K0cmrLwoAR40K9asXqB8E,2026-09-21,pendiente
,Paul Yamauchi MD PhD,,(310) 829-4104,,https://www.instagram.com/dermatologyskincarecenter?igsh=NTc4MTIwNjQ2YQ%3D%3D&utm_source=qr,,Los Angeles,United States,dermatologo,empresas,https://www.discc.com/,google_maps,"2730 Wilshire Blvd #650, Santa Monica, CA 90403, EE. UU.",ChIJSZIlt0-7woARXoHzjFChe9o,2026-09-21,pendiente
,Dr. Jenny Hu,,(213) 486-8630,,https://www.instagram.com/keckmedicineusc/,,Los Angeles,United States,dermatologo,empresas,https://providers.keckmedicine.org/provider/Jenny+Chong+Hu/776665,google_maps,"830 Flower St Ste 100, Los Angeles, CA 90017, EE. UU.",ChIJ__-_8bbHwoAR67opDFsrzvk,2026-09-21,pendiente
,"Heather J. Roberts, M.D., A Medical Corporation",info@drheatherroberts.com,(310) 477-4727,,http://instagram.com/drheatherjroberts,,Los Angeles,United States,dermatologo,empresas,https://drheatherroberts.com/,google_maps,"11500 W Olympic Blvd #480, Los Angeles, CA 90064, EE. UU.",ChIJP3mbMGG7woAROyhbj-RuYHo,2026-09-21,pendiente
,Dr. Christine Choi Kim,info@drheatherroberts.com,(310) 477-4727,,https://www.instagram.com/drchristinechoikim/,,Los Angeles,United States,dermatologo,empresas,http://www.drchristinechoikim.com/,google_maps,"11500 W Olympic Blvd #480, Los Angeles, CA 90064, EE. UU.",ChIJkfn0bCeYwoARTjPXOOYQIkc,2026-09-21,pendiente
,Dr. Hrak Jalian,,(323) 464-8046,,https://www.instagram.com/rebeccafitzgeraldmd/,,Los Angeles,United States,dermatologo,empresas,https://www.rebeccafitzgeraldmd.com/,google_maps,"Treatment TipsPatient Portal, 321 N Larchmont Blvd #906, Los Angeles, CA 90004, EE. UU.",ChIJY96jIja7woARSznQB8pZmuM,2026-09-21,pendiente
,"Robert ""David"" Goldman, MD",,(213) 278-0021,,https://www.instagram.com/schweigerderm,,Los Angeles,United States,dermatologo,empresas,http://caskin.com/,google_maps,"1127 Wilshire Blvd UNIT 600, Los Angeles, CA 90017, EE. UU.",ChIJ5zM_s2bHwoAR4NMpNOSR1eo,2026-09-21,pendiente
,Dra. Cristina Cortés - Dermatología y Cirugía Dermatológica | Monterrey,dermamexico@hotmail.com,81 8335 6130,,https://www.instagram.com/dracristinacortes/,,Monterrey,Mexico,dermatologo,empresas,http://www.dracristinacortes.com/,google_maps,"Av. Manuel Gómez Morín 801-Local 111, Del Valle, 66220 San Pedro Garza García, N.L., México",ChIJr2-mu_q9YoYRR6C51hnJzKQ,2026-09-21,pendiente
,Dra. Grecia Cantú - Dermatóloga,dra.greciacantu@gmail.com,81 3133 3541,,https://www.instagram.com/dermagrecia,,Monterrey,Mexico,dermatologo,empresas,https://dragreciacantudermatologa.com/,google_maps,"Paseo Tec, Av. Eugenio Garza Sada 2411-1 Nivel 1 - L-40, Tecnologico, Distrito Tec, 64700 Monterrey, N.L., México",ChIJDfzFFnm9YoYRFYk0eYa5f8k,2026-09-21,pendiente
,"Dra Mariela Irabien, Dermatología y tricología",,81 3106 3473,,,,Monterrey,Mexico,dermatologo,empresas,,google_maps,"Plaza las villas, Villa Las Fuentes, 64890 Monterrey, N.L., México",ChIJdXAanqC_YoYRhBxGTBgHh8I,2026-09-21,pendiente
,"Dra. Andrea Tovar Garza, Dermatóloga",,81 3260 8730,,https://www.instagram.com/derma.andrea/,,Monterrey,Mexico,dermatologo,empresas,http://www.veraskin.com.mx/,google_maps,"Av. José Vasconcelos 316-Consultorio 17, Privada Sierra Madre, 66250 Monterrey, N.L., México",ChIJ2y9RZjW9YoYRQdeaUwYFr9g,2026-09-21,pendiente
,Skingroup Cumbres - Dermatólogos en Cumbres Monterrey,atencion_cliente@skingroup.com.mx,81 1357 4663,,https://www.instagram.com/skingroup.mx/,,Monterrey,Mexico,dermatologo,empresas,https://skingroup.com.mx/monterrey-cumbres,google_maps,"Avenida Puerta de Hierro, número 500 Plaza UpTown, Primer piso, 64349 Monterrey, N.L., México",ChIJRexlMNCXYoYRWYub44sl_Pw,2026-09-21,pendiente
,Skingroup Punto Aura - Dermatólogos en Monterrey Zona Sur,atencion_cliente@skingroup.com.mx,81 1357 3914,,https://www.instagram.com/skingroup.mx/,,Monterrey,Mexico,dermatologo,empresas,https://skingroup.com.mx/monterrey-zonasur,google_maps,"Punto Aura, Carr Nacional 4500, Valle Alto, 64983 Monterrey, N.L., México",ChIJf_ERxE_HYoYR5oHKcz-qZIY,2026-09-21,pendiente
,Dra. Evelyn Cuéllar Dermatóloga en Monterrey,,81 1004 9745,,,,Monterrey,Mexico,dermatologo,empresas,https://ayumigarza.my.canva.site/dra-evelyn-cuellar,google_maps,"Calz. Mauricio Fernández Garza 204, Col. del Valle, Del Valle, 66220 Monterrey, N.L., México",ChIJTXaw_1G9YoYRuwYNCSVQ0v8,2026-09-21,pendiente
,Dr. Adrián Martínez Moreno,,81 2601 8198,,//www.instagram.com/adrianderma,,Monterrey,Mexico,dermatologo,empresas,https://www.doctoralia.com.mx/adrian-martinez-moreno/dermatologo/nuevo-leon,google_maps,"Centro Médico Hidalgo, Miguel Hidalgo y Costilla 2425-piso 10, consultorio 1010, Interior 1010, Obispado, 64060 Monterrey, N.L., México",ChIJwfQLUf-VYoYRf1Z_aPTByrM,2026-09-21,pendiente
,Skingroup Valle - Dermatólogos en Monterrey,atencion_cliente@skingroup.com.mx,81 4624 4352,,https://www.instagram.com/skingroup.mx/,,Monterrey,Mexico,dermatologo,empresas,https://skingroup.com.mx/,google_maps,"Río Tamazunchale 417, Del Valle, 66220 San Pedro Garza García, N.L., México",ChIJteEe6--9YoYRnW5cFmyaNCE,2026-09-21,pendiente
,Dr. Juan Carlos Robles Méndez Dermatólogo,premiumdermatology@gmail.com,81 8704 2125,,https://www.instagram.com/drjuancarlosrobles/,,Monterrey,Mexico,dermatologo,empresas,http://www.premiumdermatology.com.mx/,google_maps,"Miguel Hidalgo y Costilla 2480, Obispado, 64060 Monterrey, N.L., México",ChIJQ1VVRA-WYoYRoaP7NZ6JoW0,2026-09-21,pendiente
,DERMATÓLOGA DRA. KARLA MICHELLE VARGAS ANDRADE,,81 8210 3735,,,,Monterrey,Mexico,dermatologo,empresas,,google_maps,"Lic. José Benítez 2020-Piso 4 Oficina 63, Deportivo Obispado, 64040 Monterrey, N.L., México",ChIJcyLoP5iVYoYR9N5sqT8wQao,2026-09-21,pendiente
,Centro de Dermatología de Monterrey - Cumbres,,81 1769 5909,,https://www.instagram.com/cdm.mty,,Monterrey,Mexico,dermatologo,empresas,http://centrodedermatologia.com.mx/,google_maps,"Av Raúl Rangel Frías 238, Burócratas del Estado, 64380 Monterrey, N.L., México",ChIJMxbwXlSXYoYRyrnsDahM-No,2026-09-21,pendiente
,Derma-O Clinic,,81 4445 0303,,,,Monterrey,Mexico,dermatologo,empresas,,google_maps,"Av. Cerro de las Mitras 2411, Obispado, 64060 Monterrey, N.L., México",ChIJ5xoitMqVYoYRT_0o1QAiNYo,2026-09-21,pendiente
,"Dr. Arturo Robles-Tenorio, Dermatólogo",,81 3115 9976,,//www.instagram.com/derma.arturo/,,Monterrey,Mexico,dermatologo,empresas,https://www.doctoralia.com.mx/perfil/arturo-robles-tenorio?utm_source=google&utm_medium=gmb&utm_campaign=295730&utm_content=website,google_maps,"Paralelo Obispado, Belisario Domínguez 2725-Piso 1 Consultorio 108, Obispado, 64050 Monterrey, N.L., México",ChIJwxm128W_YoYRG7njLokaQX0,2026-09-21,pendiente
,Dr. Andrés Remigio González González - Dermatólogo,,81 8348 6617,,https://www.instagram.com/cdm.mty,,Monterrey,Mexico,dermatologo,empresas,https://centrodedermatologia.com.mx/,google_maps,"Av Paseo de los Leones 603-D, Mitras Centro, 64460 Monterrey, N.L., México",ChIJZXZ3NQ-VYoYRIk7dARdwLkI,2026-09-21,pendiente
,Dermatólogo | Dr. Miguel Morales Monsivais,cotacto@dermatik.com.mx,81 8318 6764,,,,Monterrey,Mexico,dermatologo,empresas,http://dermatik.com.mx/,google_maps,"Centro Médico Hidalgo. Pte. 2425 Piso 5 Consultorio 508, Obispado, 64060 Monterrey, N.L., México",ChIJE25_LAC-YoYR7ot1-eBudcM,2026-09-21,pendiente
,Dra. Carolina González Carrillo Dermatólogo,,81 1359 4377,,https://www.instagram.com/miiskinapp/,,Monterrey,Mexico,dermatologo,empresas,https://miiskin.com/mx/dermatologo-en-linea/dra-carolina-gonzalez-carrillo/,google_maps,"Río Guadalquivir, Del Valle, 66220 Monterrey, N.L., México",ChIJhUOyVtdhYoYR0NAJRtRgfOQ,2026-09-21,pendiente
,"Dra. Circe Ancona Castro, Dermatólogo",,81 8137 3706,,,,Monterrey,Mexico,dermatologo,empresas,https://www.doctoralia.com.mx/perfil/circe-ancona-castro?utm_source=google&utm_medium=gmb&utm_campaign=34543&utm_content=website,google_maps,"Plaza Forum Leones. Locales S4 y S5, Av Paseo de los Leones 9203, 64349 Monterrey, N.L., México",ChIJh_sjAVqXYoYR3NxL2Q0gxDA,2026-09-21,pendiente
,Dr. José Alberto García Lozano - Dermatología y Cirugía Dermatológica,info@drjosealbertoderma.com,81 8344 6519,,https://www.instagram.com/dr.josealbertogarcia/,,Monterrey,Mexico,dermatologo,empresas,https://www.drjosealbertoderma.com/,google_maps,"Centro Médico San Vicente, Consultorio 210, Porfirio Díaz 109, Centro, 64000 Monterrey, N.L., México",ChIJnwWql_iVYoYRbPRcjRWZRBs,2026-09-21,pendiente
,Dra. Karina Martinez Chavarria,,81 3675 1870,,https://help.instagram.com/,,Monterrey,Mexico,dermatologo,empresas,https://www.instagram.com/dra.karinamtzc/?hl=es,google_maps,"Plantas del Uro 270, Col. El Uro, 64986 Monterrey, N.L., México",ChIJqf1QUpzHYoYRnMpEi7qL8P0,2026-09-21,pendiente
,Dr. Misha Zarbafian,coalharbour@rejuv.ca,(778) 262-0880,,https://www.instagram.com/rejuv.canada/,,Vancouver,Canada,dermatologo,empresas,https://www.rejuv.ca/coal-harbour/,google_maps,"1055 Canada Pl Unit 62, Vancouver, BC V6C 0C3, Canadá",ChIJvZpRdfJxhlQRFOIA7u0fiaQ,2026-09-21,pendiente
,Dr. Vincent Richer,info@atelierderm.ca,(778) 328-4601,,https://www.instagram.com/drvincentricher/,,Vancouver,Canada,dermatologo,empresas,https://www.drvincentricher.ca/,google_maps,"1408 W 8th Ave #420, Vancouver, BC V6H 1E1, Canadá",ChIJ87H2BR9zhlQRpsYb6DsXGyQ,2026-09-21,pendiente
,Rejuvenation Dermatology Clinic Vancouver,,(778) 262-0880,,https://www.instagram.com/rejuv.vancouver/,,Vancouver,Canada,dermatologo,empresas,https://vancouver.rejuv.ca/,google_maps,"1055 Canada Pl Unit 62, Vancouver, BC V6C 0C3, Canadá",ChIJGTs8g8NxhlQRsRRi7lM5Msw,2026-09-21,pendiente
,Dr. Monica K. Li,,(604) 900-9188,,https://www.instagram.com/drmonicali/?hl=en,,Vancouver,Canada,dermatologo,empresas,https://www.vancouverskinmd.com/,google_maps,"750 W Broadway Ste 1113, Vancouver, BC V5Z 1H2, Canadá",ChIJ3UPk4-xzhlQRnZxbcD1W8sk,2026-09-21,pendiente
,Dr. Sheida Naderi Cosmetic MD,vine@highroadsmedical.com,(604) 261-6361,,https://www.instagram.com/dr.sheida.naderi/,,Vancouver,Canada,dermatologo,empresas,https://drsheidanaderi.com/,google_maps,"2230 W Broadway, Vancouver, BC V6K 0E6, Canadá",ChIJZyw_BBxzhlQRMnNRoCdrDxk,2026-09-21,pendiente
,Dr. Katie Beleznay,katie@katiebeleznay.com,(604) 714-0222,,https://www.instagram.com/drkatiebeleznay/,,Vancouver,Canada,dermatologo,empresas,http://www.katiebeleznay.com/,google_maps,"943 W Broadway #820, Vancouver, BC V5Z 4E7, Canadá",ChIJ-7Lu3MdzhlQRyGBwUR9EVMI,2026-09-21,pendiente
,Dr. Shannon Humphrey,,(604) 714-0222,,https://www.instagram.com/humphreyderm/,,Vancouver,Canada,dermatologo,empresas,https://drshannonhumphrey.com/,google_maps,"943 W Broadway #820, Vancouver, BC V5Z 4E1, Canadá",ChIJdzv7z8RzhlQRKJsmAF3h9ig,2026-09-21,pendiente
,PHC Dermatology Centre,,(604) 806-9409,,,,Vancouver,Canada,dermatologo,empresas,https://www.providencehealthcare.org/en/clinics/dermatology-centre,google_maps,"1033 Davie St #518, Vancouver, BC V6E 1M5, Canadá",ChIJo5BFEGBzhlQRR1YvZzKDAdg,2026-09-21,pendiente
,False Creek Dermatology - Dr. Christina Han MD FRCPC,,(604) 283-8892,,,,Vancouver,Canada,dermatologo,empresas,,google_maps,"1285 W Broadway #280, Vancouver, BC V6H 3X8, Canadá",ChIJxafk34lzhlQRW05E8kOR6K4,2026-09-21,pendiente
,Pacific Derm,info@pacificderm.ca,(778) 331-0830,,https://instagram.com/pacificderm?utm_source=ig_profile_share&igshid=lfqpbchez0un,,Vancouver,Canada,dermatologo,empresas,http://www.pacificderm.ca/,google_maps,"2425 Hemlock St #200, Vancouver, BC V6H 4E1, Canadá",ChIJQ2S8D4FxhlQRR8s5XJ62ckA,2026-09-21,pendiente
,Dr. Marcie Ulmer,info@pacificderm.ca,(778) 331-0830,,https://instagram.com/pacificderm?utm_source=ig_profile_share&igshid=lfqpbchez0un,,Vancouver,Canada,dermatologo,empresas,https://www.pacificderm.ca/about-us/our-experts/dr-marcie-ulmer/,google_maps,"2425 Hemlock St #200, Vancouver, BC V6H 4E1, Canadá",ChIJY1BaF4FxhlQRZM-LxH48Ky0,2026-09-21,pendiente
,DermaCare Clinic,info@dermacareclinic.ca,(604) 366-6820,,,,Vancouver,Canada,dermatologo,empresas,https://www.dermacareclinic.ca/,google_maps,"3195 Granville St #45, Vancouver, BC V6H 3K2, Canadá",ChIJr1cAIdRzhlQRtcX_iV__BeM,2026-09-21,pendiente
,West Dermatology,info@westdermatology.ca,(604) 428-6692,,https://www.instagram.com/westdermatologyca,,Vancouver,Canada,dermatologo,empresas,https://westdermatology.ca/,google_maps,"805 W Broadway Ste 105, Vancouver, BC V5Z 1K1, Canadá",ChIJMTJyQsNzhlQR_sS9T3KNM_M,2026-09-21,pendiente
,Waterfront Laser & Cosmetic Dermatology,,(604) 632-3290,,,,Vancouver,Canada,dermatologo,empresas,https://waterfrontderm.com/?utm_source=seo_gmb&utm_medium=gmb&utm_campaign=home_page,google_maps,"3195 Granville St Ste 40, Vancouver, BC V6H 3K2, Canadá",ChIJ15uwX75zhlQRAWlacy9IEEY,2026-09-21,pendiente
,Dermatologic Surgery Centre,,(604) 875-4888,,,,Vancouver,Canada,dermatologo,empresas,http://www.skincarecentre.ca/,google_maps,"835 W 10th Ave, Vancouver, BC V5Z 4E8, Canadá",ChIJVaqg_cJzhlQRhFvAfG5LmbY,2026-09-21,pendiente
,Humphrey & Beleznay Cosmetic Dermatology,,(604) 714-0222,,https://www.instagram.com/humphreyderm/,,Vancouver,Canada,dermatologo,empresas,https://hbdermatology.com/,google_maps,"943 W Broadway #820, Vancouver, BC V5Z 4E1, Canadá",ChIJeWfIdcNzhlQRLM4jJ7EqSNk,2026-09-21,pendiente
,Clinic 138 - Dr. Angela Law Inc.,,(604) 688-6531,,,,Vancouver,Canada,dermatologo,empresas,,google_maps,"138 Davie St, Vancouver, BC V6Z 2V4, Canadá",ChIJ821_ET1zhlQRH4KVROClGjE,2026-09-21,pendiente
,The Skin Care Centre,,(604) 875-5151,,,,Vancouver,Canada,dermatologo,empresas,http://www.skincarecentre.ca/,google_maps,"835 W 10th Ave, Vancouver, BC V5Z 4E8, Canadá",ChIJVaqg_cJzhlQR6APEQEF5yT8,2026-09-21,pendiente
,Seymour Dermatology,info@seymourhealth.ca,(604) 428-6609,,https://www.instagram.com/seymourhealthcentre/,,Vancouver,Canada,dermatologo,empresas,https://seymourhealth.ca/dermatology/,google_maps,"1770 W 7th Ave Unit 301, Vancouver, BC V6J 4Z9, Canadá",ChIJ_TgsY2JzhlQRgEoP4ukd1X4,2026-09-21,pendiente
,Dr. Jason Rivers,info@pacificderm.ca,(604) 682-7546,,https://instagram.com/pacificderm?utm_source=ig_profile_share&igshid=lfqpbchez0un,,Vancouver,Canada,dermatologo,empresas,http://www.pacificderm.ca/,google_maps,"2425 Hemlock St, Vancouver, BC V6H 4E1, Canadá",ChIJudx7AMdzhlQR5ceEfX-hslc,2026-09-21,pendiente
,Dermatólogo Dr. Fabián Cruz M. NuvaSkin,,098 411 0884,,,,Quito,Ecuador,dermatologo,empresas,,google_maps,"Vozandes y Diego Diguja N39-34, 170501 Quito, Ecuador",ChIJufKnSmqb1ZERjRNDXjGTskY,2026-09-21,pendiente
,Dra. Ana Loaiza | Dermatología & Tricología,,098 489 9291,,https://help.instagram.com/,,Quito,Ecuador,dermatologo,empresas,https://instagram.com/aldermatologia?utm_medium=copy_link,google_maps,"Edificio San Rafael Business Center, Av. San Luis 2D, piso 2, oficina, Quito, Ecuador",ChIJnYcNHby91ZERXvRJsdrlUBs,2026-09-21,pendiente
,Dra. Giselle Erazo. Clínica de Dermatología y Medicina Estética.,info@dragiselleerazo.com,099 561 5527,,https://www.instagram.com/dra.giselleerazo/,,Quito,Ecuador,dermatologo,empresas,https://www.dragiselleerazo.com/,google_maps,"Hernando Sarmiento y Hugo Moncayo N39-198 y, E 11, 170504 Quito, Ecuador",ChIJ_4Hd3DOb1ZERuX2og6ok100,2026-09-21,pendiente
